status	loglr	df	p	cluster	p.adjust
Success	0.175062752359253	1	0.554042093495151	chr1:clu_3137_NA	0.870175055282993
Success	0.0944871263816935	2	0.909839447476403	chr1:clu_3138_NA	0.982648807858607
Success	0.830059803200641	1	0.197587175618077	chr1:clu_3139_NA	0.649258493413109
Success	0.0939432532997699	1	0.664681511787796	chr1:clu_3140_NA	0.907826170254718
Success	0.642430152005772	2	0.526012579039941	chr1:clu_3141_NA	0.859334852185113
Success	1.87589752992835	6	0.710222853621666	chr1:clu_3142_NA	0.924115782894855
Success	1.57068093195153	3	0.370339291488838	chr1:clu_3143_NA	0.783577833366108
Success	4.67431939636685	7	0.22858475037525	chr1:clu_3144_NA	0.680053830830205
Success	4.95385447894427	2	0.00705615863007139	chr1:clu_3145_NA	0.177587201379558
Success	0.657164191031981	2	0.518319106317808	chr1:clu_3146_NA	0.856491526054421
Success	0.490030348678715	2	0.612607802064931	chr1:clu_3147_NA	0.891834752186818
Success	2.7491849029673	2	0.0639799898587527	chr1:clu_3148_NA	0.446035508837804
Success	4.74904888172796	5	0.0907714951337226	chr1:clu_3149_NA	0.502815202861516
Success	4.68329700854201	4	0.0525618091382342	chr1:clu_3150_NA	0.417159199969906
Success	0.411241112252767	1	0.364455419941553	chr1:clu_3151_NA	0.780629221842175
Success	0.450599849516266	1	0.342460231331273	chr1:clu_3152_NA	0.766193487184731
Success	0.36640984937975	1	0.391970738477464	chr1:clu_3153_NA	0.796055906462493
Success	0.179750039111511	1	0.548784010401143	chr1:clu_3154_NA	0.86856274567809
Success	3.55114863678409	6	0.311490393618151	chr1:clu_3155_NA	0.747267937292041
Success	0.931959593900402	1	0.172173150454878	chr1:clu_3156_NA	0.622913826567389
Success	3.22221209350676	5	0.265342914143156	chr1:clu_3157_NA	0.711463861537516
Success	0.0597034034706212	1	0.729678747768141	chr1:clu_3158_NA	0.931557186508524
Success	13.4957397873059	11	0.00460886767899166	chr1:clu_3159_NA	0.139517501930525
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3160_NA	NA
Success	0.0681686557145156	1	0.711949717594104	chr1:clu_3161_NA	0.924910968810471
Success	1.55860410539465	1	0.0774694058460876	chr1:clu_3162_NA	0.478978098382143
Not enough valid samples	NA	NA	NA	chr1:clu_3163_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3164_NA	NA
Success	1.15532865610245	1	0.128489704542714	chr1:clu_3165_NA	0.562822058405603
Success	1.61583594652802	7	0.862775676278977	chr1:clu_3166_NA	0.969520088177251
Success	1.79812276314897	2	0.165609484826475	chr1:clu_3167_NA	0.615384668288711
Success	0.0570287411553636	3	0.990098690751142	chr1:clu_3168_NA	1
Success	0.847942233961788	1	0.192827079649612	chr1:clu_3169_NA	0.64463287218044
Success	6.34707495555085	5	0.0264198640618335	chr1:clu_3170_NA	0.334543395427107
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3171_NA	NA
Success	0.938221531594536	4	0.758470999248578	chr1:clu_3172_NA	0.939768037623368
Success	0.15301936132164	2	0.85811310744668	chr1:clu_3173_NA	0.968585156035645
Success	5.88108973333692	17	0.814319293444681	chr1:clu_3174_NA	0.957068222688019
Success	2.07177962786618	2	0.125961417673058	chr1:clu_3175_NA	0.560309938548425
Success	0.825554618745997	5	0.89500067611165	chr1:clu_3176_NA	0.97830262413831
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3177_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3178_NA	NA
Success	4.3841312691373	3	0.0325360333876131	chr1:clu_3179_NA	0.359466865110943
Success	0.527497394239305	1	0.304359540130205	chr1:clu_3180_NA	0.741741589960014
Success	4.24956562151814	4	0.0749135657204266	chr1:clu_3181_NA	0.472778297595129
Success	0.290908908902644	1	0.445600675226574	chr1:clu_3182_NA	0.822444342846397
Success	3.76529848058715	5	0.184073417601503	chr1:clu_3183_NA	0.634377314897834
Success	6.76613182785786	11	0.259963422730204	chr1:clu_3184_NA	0.707280775634729
Success	10.194646650878	6	0.00236028108815498	chr1:clu_3185_NA	0.0954701356237481
Success	0.14261150282784	1	0.593298130379503	chr1:clu_3186_NA	0.884769555291247
Success	1.1871520551033	1	0.123346552263039	chr1:clu_3187_NA	0.556177689632364
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3188_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3189_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3190_NA	NA
Success	6.55511780491361	8	0.108112617344622	chr1:clu_3191_NA	0.531936094737592
Success	1.98672417564285	3	0.264345538812703	chr1:clu_3192_NA	0.710355727507132
Success	0.000659284212019884	1	0.971033503900975	chr1:clu_3193_NA	0.996113503652701
Success	0.748611684969575	2	0.473022801760839	chr1:clu_3194_NA	0.835445352686583
Not enough valid samples	NA	NA	NA	chr1:clu_3195_NA	NA
Success	0.0320222496592066	2	0.968485033377533	chr1:clu_3196_NA	0.995458867065697
Success	0.00846284368253691	2	0.99157286537467	chr1:clu_3197_NA	1
Success	0.173243039340264	1	0.556109047724782	chr1:clu_3198_NA	0.871426670836885
Success	0.18500484568662	1	0.542998985557702	chr1:clu_3199_NA	0.866057985611792
Success	0.0648865567175108	2	0.937173773416329	chr1:clu_3200_NA	0.98878720739395
Success	5.0500306026679	10	0.431758899898532	chr1:clu_3201_NA	0.816960861871653
Success	0.423552131382166	3	0.838170255052638	chr1:clu_3202_NA	0.963119234070878
Success	0.14699166679975	2	0.863301171447883	chr1:clu_3203_NA	0.969573580758728
Not enough valid samples	NA	NA	NA	chr1:clu_3204_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3205_NA	NA
Success	1.19609723895667	4	0.664038309423685	chr1:clu_3206_NA	0.907446045467399
Success	0.864058465058633	1	0.188651561725142	chr1:clu_3207_NA	0.639118200835571
Success	0.0220716428622154	1	0.833587256003344	chr1:clu_3208_NA	0.961947529773506
Success	1.71270781175735	3	0.330565074159801	chr1:clu_3209_NA	0.758464591043942
Success	3.9409137631028	12	0.794295634632966	chr1:clu_3210_NA	0.951124858554548
Success	3.8181192508091e-05	1	0.993027728722541	chr1:clu_3211_NA	1
Success	4.08597211411156	1	0.00425432804399785	chr1:clu_3212_NA	0.13373509453936
Success	0.459650491860089	1	0.337658578068054	chr1:clu_3213_NA	0.763658749838417
Success	0.505194719822612	2	0.603388072368907	chr1:clu_3214_NA	0.888957288888143
Success	1.63005651165395	7	0.859942575791447	chr1:clu_3215_NA	0.96907330483376
Success	1.34023689212628	1	0.101585501101358	chr1:clu_3216_NA	0.52180131729339
Success	1.32485105116086	2	0.265842553079788	chr1:clu_3217_NA	0.711670617118755
Not enough valid samples	NA	NA	NA	chr1:clu_3218_NA	NA
Success	1.36512443501533	5	0.741488261772679	chr1:clu_3219_NA	0.93503063823663
Not enough valid samples	NA	NA	NA	chr1:clu_3220_NA	NA
Success	0.000739355128473562	1	0.969325705555168	chr1:clu_3221_NA	0.995786360855715
Not enough valid samples	NA	NA	NA	chr1:clu_3222_NA	NA
Success	2.63859065905945	1	0.0216066994456223	chr1:clu_3223_NA	0.307052568385481
Success	3.1026453269109	2	0.044930190008885	chr1:clu_3224_NA	0.397961879614148
Success	0.397551703917429	3	0.850637871735568	chr1:clu_3225_NA	0.966778485775141
Success	0.00610976615462278	2	0.993908860512443	chr1:clu_3226_NA	1
Not enough valid samples	NA	NA	NA	chr1:clu_3227_NA	NA
Success	4.37692719882398	6	0.187901666656261	chr1:clu_3228_NA	0.638603843779217
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3229_NA	NA
Success	1.55289631779488	2	0.211634125622075	chr1:clu_3230_NA	0.663874367395201
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3231_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3232_NA	NA
Success	0.210303341244	1	0.516634476657339	chr1:clu_3233_NA	0.855963440350091
Success	3.97986113163182	2	0.0186882343621552	chr1:clu_3234_NA	0.286633328341457
Success	1.57876019356104	3	0.367970448146686	chr1:clu_3235_NA	0.782403602718787
Success	0.0550499386718002	2	0.946437882922503	chr1:clu_3236_NA	0.990954041333855
Not enough valid samples	NA	NA	NA	chr1:clu_3237_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3238_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3239_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3240_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3241_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3242_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3243_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3244_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3245_NA	NA
Success	7.60376804628231	12	0.230282658544527	chr1:clu_3246_NA	0.681592817975333
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3247_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3248_NA	NA
Success	1.64213275230918	3	0.349838604337894	chr1:clu_3249_NA	0.771709109735461
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3250_NA	NA
Success	0.297463862638509	1	0.4405198992771	chr1:clu_3251_NA	0.820789694615868
Success	2.09361936516029	5	0.522785283661449	chr1:clu_3252_NA	0.857864593481608
Success	1.23246635852638	4	0.650925948361424	chr1:clu_3253_NA	0.903562971429485
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3254_NA	NA
Success	0.697238147635289	3	0.706830027725657	chr1:clu_3255_NA	0.922875805711626
Success	0.995337259827693	3	0.574344497336406	chr1:clu_3256_NA	0.877272176356193
Success	2.6366291616396	1	0.0216554419900192	chr1:clu_3257_NA	0.307205107300272
Success	1.56313645531011	1	0.0770396829794386	chr1:clu_3258_NA	0.477510151596098
Success	0.0444866499481975	2	0.956488369177664	chr1:clu_3259_NA	0.992463455981295
Success	3.16493902313134	1	0.0118720480919551	chr1:clu_3260_NA	0.229680908705664
Success	3.74547231013366	6	0.277817929476123	chr1:clu_3261_NA	0.721693694403138
Success	1.67621445939102	4	0.500668447423694	chr1:clu_3262_NA	0.847605428514317
Success	4.12366552144033	6	0.220537466280439	chr1:clu_3263_NA	0.672702734677478
Success	2.2279472148474	5	0.485806211967503	chr1:clu_3264_NA	0.842222396400221
Not enough valid samples	NA	NA	NA	chr1:clu_3265_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3266_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3267_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3268_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3269_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3270_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3271_NA	NA
Success	0.915322040463252	2	0.400387664297585	chr1:clu_3272_NA	0.801023093238918
Success	3.16665290916262	8	0.609950655488158	chr1:clu_3273_NA	0.891052712586479
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3274_NA	NA
Success	0.582650295327113	2	0.558416435186172	chr1:clu_3275_NA	0.872323316078901
Success	0.91804608935611	1	0.175409659278366	chr1:clu_3276_NA	0.625480779862411
Success	0.99305804221521	1	0.158747570002251	chr1:clu_3277_NA	0.608001181070277
Success	0.0706499014165729	1	0.706992236508765	chr1:clu_3278_NA	0.922875805711626
Success	2.60726178502563	3	0.156745983407324	chr1:clu_3279_NA	0.605375420327177
Success	0.494998703484782	2	0.609571697614779	chr1:clu_3280_NA	0.891052712586479
Success	0.812351322135513	1	0.20243731573808	chr1:clu_3281_NA	0.655266161174622
Success	0.456284005403745	2	0.633633856102842	chr1:clu_3282_NA	0.898560512667992
Success	1.9619528590124	3	0.269799039887032	chr1:clu_3283_NA	0.71490449725286
Success	2.14539756168506	6	0.637388390599583	chr1:clu_3284_NA	0.90003277432815
Success	1.85982433639756	1	0.0537756848413067	chr1:clu_3285_NA	0.419800481516152
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3286_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3287_NA	NA
Success	3.24261913126452	4	0.165722871733715	chr1:clu_3288_NA	0.615384668288711
Not enough valid samples	NA	NA	NA	chr1:clu_3289_NA	NA
Success	4.41073491283237	10	0.549126551072701	chr1:clu_3290_NA	0.868624257152298
Success	5.3021424919794	2	0.00498091090520948	chr1:clu_3291_NA	0.145228113569283
Success	2.28890101803972	10	0.917541448848109	chr1:clu_3292_NA	0.984628270892548
Success	0.0418639392435978	1	0.772307661634643	chr1:clu_3293_NA	0.94362994684745
Success	1.20969787175881	2	0.298287386860765	chr1:clu_3294_NA	0.737763826513046
Success	0.266234154374615	1	0.465570975907788	chr1:clu_3295_NA	0.832313761373348
Success	0.935047472101118	1	0.171464205828725	chr1:clu_3296_NA	0.622453867125879
Success	0.146238509747945	1	0.588637553103101	chr1:clu_3297_NA	0.883407646586173
Success	1.46098467034784	3	0.403813095490672	chr1:clu_3298_NA	0.802096250149016
Success	1.16178096826559	4	0.676482592130319	chr1:clu_3299_NA	0.912423870346423
Success	0.118190188462648	1	0.626832708046389	chr1:clu_3300_NA	0.896703604032733
Success	1.50804294601429	1	0.0824422223072729	chr1:clu_3301_NA	0.486435088707058
Success	0.0314076152968141	1	0.802100441738975	chr1:clu_3302_NA	0.9534694783385
Success	0.784082422263964	4	0.814502168680221	chr1:clu_3303_NA	0.957068222688019
Success	0.258969316183283	3	0.91493306314857	chr1:clu_3304_NA	0.983960248252296
Success	5.25759064356839	4	0.0325885130295073	chr1:clu_3305_NA	0.359466865110943
Success	0.227227954049113	2	0.796739141674638	chr1:clu_3306_NA	0.952019035679143
Success	6.77352521639568	14	0.483971500407968	chr1:clu_3307_NA	0.841086617764177
Success	1.74266982809411	4	0.480110980567984	chr1:clu_3308_NA	0.839162458872407
Not enough valid samples	NA	NA	NA	chr1:clu_3309_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3310_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3311_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3312_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3313_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3314_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3315_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3316_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3317_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3318_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3319_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3320_NA	NA
Success	1.02121500853309	2	0.360157080299386	chr1:clu_3321_NA	0.779128297647623
Success	1.91520906664937	2	0.147311031542759	chr1:clu_3322_NA	0.592506301291043
Success	0.580153611060268	2	0.559812366589114	chr1:clu_3323_NA	0.8732471234823
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3324_NA	NA
Success	5.59440272357483	2	0.00371861971623116	chr1:clu_3325_NA	0.123559070324515
Success	10.237649482885	5	0.00101736474873614	chr1:clu_3326_NA	0.0547277908929109
Success	0.465570383971752	1	0.334566672589466	chr1:clu_3327_NA	0.761540331593576
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3328_NA	NA
Success	3.05445007770027	3	0.106430541282851	chr1:clu_3329_NA	0.529043573135696
Success	2.78986534604064	7	0.589585074049024	chr1:clu_3330_NA	0.883536138642784
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3331_NA	NA
Success	0.0577713576431051	1	0.733919977355472	chr1:clu_3332_NA	0.933147329881819
Success	1.56516346721719	7	0.872689791431506	chr1:clu_3333_NA	0.972383427407491
Success	6.8839467089481	1	0.000206841139042091	chr1:clu_3334_NA	0.0180734433114346
Success	0.0771566101126382	1	0.694447103122633	chr1:clu_3335_NA	0.918065681968695
Success	0.666903208844815	2	0.513295688591234	chr1:clu_3336_NA	0.853906662809607
Success	0.720192264155799	1	0.230077125547928	chr1:clu_3337_NA	0.681369334432023
Not enough valid samples	NA	NA	NA	chr1:clu_3338_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3339_NA	NA
Success	0.0292807382583504	1	0.808784203245516	chr1:clu_3340_NA	0.955866739527229
Success	0.631783926715453	1	0.260976823542387	chr1:clu_3341_NA	0.708021268116557
Success	1.05532405611149	1	0.14627735427341	chr1:clu_3342_NA	0.591421069979388
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3343_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3344_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3345_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3346_NA	NA
Success	7.96935002720096	3	0.00116727540014337	chr1:clu_3347_NA	0.0602598606340812
<=1 sample with coverage>min_coverage	NA	NA	NA	chr1:clu_3348_NA	NA
Not enough valid samples	NA	NA	NA	chr1:clu_3349_NA	NA
Success	8.44708421773157	20	0.659834673242252	chr1:clu_3350_NA	0.905774826563757
Not enough valid samples	NA	NA	NA	chr1:clu_3351_NA	NA
Success	0.285341600531829	1	0.449987558151431	chr1:clu_3352_NA	0.824626878982421
Success	0.0364904059288449	1	0.787045157061366	chr1:clu_3353_NA	0.948513539905904
Success	4.41545827886	3	0.0316254974068158	chr1:clu_3354_NA	0.355769729440871
Success	0.759936762977873	1	0.217638633542199	chr1:clu_3355_NA	0.669243281088393
Success	2.86204068164774	1	0.0167337887655194	chr1:clu_3356_NA	0.275435200198032
Success	1.05511212296767	1	0.146317875020034	chr1:clu_3357_NA	0.591421423583804
Success	0.885962377444571	1	0.183144054743085	chr1:clu_3358_NA	0.633304321523833
Success	0.150858727080575	1	0.582807729266892	chr1:clu_3359_NA	0.881286395591523
Success	0.493385671889882	3	0.804452857440843	chr1:clu_3360_NA	0.954110908643042
Success	2.32060646909045	1	0.0312129342968696	chr1:clu_3361_NA	0.354946945416037
Success	1.09296264188288	2	0.335221878712282	chr1:clu_3362_NA	0.761605836636563
Success	1.91574452483809	1	0.0502982292039391	chr1:clu_3363_NA	0.411994362848582
Success	2.13365542406473	4	0.371036353306668	chr1:clu_3364_NA	0.783879999929682
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3365_NA	NA
Success	0.475445773686353	1	0.329492465395164	chr1:clu_3366_NA	0.758252461960523
Success	3.59197200067219	1	0.00735588324944171	chr1:clu_3367_NA	0.180497475952079
Success	1.1066168006794	2	0.330675812929318	chr1:clu_3368_NA	0.758464591043942
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_3369_NA	NA
Success	0.84212874943681	1	0.194359690288851	chr1:clu_3370_NA	0.646052737844136
Success	1.37256433031212	1	0.0975512249098375	chr1:clu_3371_NA	0.514821969876253
Success	2.40886827859504	4	0.306515202197992	chr1:clu_3372_NA	0.742962699584726
